Código	Estado	Região	2016	2017	2018	2019	2020	2021	2022
5200555	GO	CO	48.5924263	43.70208359	43.76765823	43.78831863	53.8071785	43.83467102	53.02510071
3509957	SP	SD	48.59260941	43.7592659	43.77387619	43.76256943	43.7541008	43.75918961	48.5359993
3143906	MG	SD	48.59272003	43.76239395	43.82868576	43.77345657	43.81301498	43.85653305	44.04956436
1100122	RO	NO	48.59285355	48.65018845	43.81180573	43.79892731	43.81731796	48.82820511	44.06652069
5213905	GO	CO	48.59304047	48.63404465	53.87181473	58.85971832	58.84638596	53.89952469	44.07142258
5218391	GO	CO	48.59308243	43.74774551	48.71652603	43.7971077	43.78861618	43.78226089	30.69566536
3528700	SP	SD	48.59309006	48.65213394	43.77770233	43.68509293	38.84542084	38.88905716	53.0343399
5212907	GO	CO	48.5933075	43.71002197	43.75572968	43.74123764	53.80577469	53.9020195	48.50098419
4127205	PR	SL	48.59336853	48.74031448	48.81949615	48.80921936	48.8225441	48.8897438	48.51586151
3303500	RJ	SD	48.59340668	48.68719482	48.72513199	43.80152512	43.78413773	43.80100632	44.02994537
3519501	SP	SD	48.59341049	53.65319061	48.81286621	53.73363495	58.82533646	53.85651779	52.99303818
1715754	TO	NO	48.59352493	48.66220093	48.72909927	48.68201065	43.80834961	43.85134125	39.56907272
5216908	GO	CO	48.59352493	43.70804977	43.77728653	43.76976776	43.77616119	43.80108643	35.14203262
4302154	RS	SL	48.59410477	53.75048828	53.85624313	53.88206863	58.826931	53.94297409	57.51361084
3516002	SP	SD	48.59434509	43.74991989	43.72092819	38.78717804	38.75460052	38.8665123	39.5941925
4319901	RS	SL	48.59434891	48.71604919	48.75995255	43.7410202	43.73698425	43.87823868	44.07477951
3546256	SP	SD	48.5943985	33.79361343	33.89621353	38.71870041	33.88019562	33.89818954	44.01922989
3166808	MG	SD	48.59470749	48.67212677	53.75556564	53.76194763	53.77941513	53.83744049	44.05783081
4317301	RS	SL	48.59482956	48.74329376	48.8591423	53.76306534	53.87604523	48.91210175	48.52174759
3553658	SP	SD	48.59486771	48.63930511	43.77350998	43.72402191	43.7207489	38.89023209	35.11268234
3155405	MG	SD	48.59534073	48.69756699	48.77368164	48.70570374	48.70264816	48.83310318	48.56148911
5209937	GO	CO	48.59563065	53.66728973	48.84788132	53.71456146	53.77649689	48.90846252	39.58652878
4320008	RS	SL	48.59564209	48.71110535	48.78578186	48.74423599	43.79571152	48.77915955	57.54942322
3545704	SP	SD	48.59566879	43.75378799	43.7777977	43.73406219	43.74129105	43.78096771	30.70973587
1712009	TO	NO	48.59567261	43.73552322	58.83263779	48.69172287	43.73209	33.89924622	35.13092804
4215752	SC	SL	48.59599686	58.75740433	58.83954239	58.827034	63.98450851	53.98913956	48.48808289
4116000	PR	SL	48.59601974	48.75569153	38.84039688	43.69268036	33.83168793	33.85736465	39.55788803
3116209	MG	SD	48.59601974	43.72654724	43.78679657	48.71817017	43.79972839	43.79622269	35.12413788
2504009	PB	NE	48.59623718	48.68721008	48.73787308	48.71250916	48.76826859	48.8254509	48.51895905
4211256	SC	SL	48.59648895	53.72322845	53.76695633	53.72789383	53.75285339	48.88870239	48.50467682
3301009	RJ	SD	48.59669495	48.66122055	43.82196045	43.78498459	43.81197357	43.81476974	44.05641937
3204401	ES	SD	48.59675598	48.69140244	48.78384399	48.7243576	48.71677399	48.8103981	44.02858734
4301701	RS	SL	48.59675598	43.65115738	48.78612137	53.72499466	48.79312897	53.94361877	57.5648613
5003454	MS	CO	48.59696579	48.7448616	48.8315506	48.72745895	43.7738266	43.78595734	39.56133652
3510203	SP	SD	48.59712982	48.68205643	43.83750916	48.72082138	48.73841095	43.8392067	39.61241913
3515103	SP	SD	48.59712982	48.66576004	43.80977631	43.72904205	38.84289932	38.85764313	48.52424622
4202800	SC	SL	48.59727478	48.72841263	48.81019592	53.78887177	53.82554245	53.8768425	48.54615021
1711902	TO	NO	48.59737396	48.6831665	48.74385834	48.67958069	43.77501678	43.88157654	39.60020828
5002001	MS	CO	48.59748459	48.66152191	48.77361298	48.72183609	48.71649551	48.83560944	44.04908752
3502309	SP	SD	48.59756088	43.74401855	43.7852211	43.78581619	43.77776718	38.88903046	52.99994659
3519105	SP	SD	48.59763718	48.65066147	48.73617935	48.73130417	48.76990509	48.8179245	48.5149765
3129905	MG	SD	48.59766388	48.63234329	43.82595062	43.78835297	48.69670486	53.88153458	53.04219818
4106852	PR	SL	48.59798813	53.6879921	53.76071548	53.7274704	53.76938248	59.00790787	48.51420212
3109303	MG	SD	48.59848022	48.69645309	48.76713562	48.69343185	48.76753998	48.85381317	39.60493851
3511508	SP	SD	48.59851074	48.74453735	53.86895752	53.82557678	53.8558197	53.85536575	57.57365417
4126272	PR	SL	48.59851837	43.72408295	48.71572876	48.81349182	48.7234726	48.80563354	44.06404877
3158300	MG	SD	48.59864426	53.72013474	53.76071167	48.81993484	48.74860764	48.79883194	44.03246307
3120607	MG	SD	48.5986557	38.75860214	38.8055687	38.79953384	38.83388519	43.76451492	35.13073349
5201454	GO	CO	48.59869003	53.74504852	53.81043625	53.83797836	53.8990097	53.94875717	44.07448959
3158409	MG	SD	48.5988121	43.67552567	43.73323059	43.69250107	43.70547104	38.86919403	30.71632004
3547908	SP	SD	48.59925842	48.66578293	48.80679321	48.80319595	48.79308319	48.85947037	53.02144241
3116605	MG	SD	48.59931564	53.69754028	48.83509445	48.80619431	53.74722672	53.81894684	53.04940414
3145208	MG	SD	48.59942245	48.73374939	48.78116608	48.78623581	48.83055496	48.87347031	53.01431274
3117108	MG	SD	48.59946442	48.70907211	53.74899673	53.75823593	53.80533981	53.89857483	44.0585289
3166907	MG	SD	48.59953308	48.69765091	48.75783539	48.7489357	53.74461746	48.90507889	53.00437164
3504602	SP	SD	48.59974289	48.71250153	48.8139534	48.7930603	48.83721924	43.82886887	48.55607605
5205703	GO	CO	48.59999847	43.71512985	48.82880783	53.78288269	53.82373428	48.8843956	44.04197311
4321667	RS	SL	48.60005569	48.70092773	48.84073257	48.80944443	53.86584091	58.91035461	48.52286911
3557006	SP	SD	48.60005951	48.73059845	48.79910278	48.75788879	48.77191925	53.82667542	53.00699234
4120705	PR	SL	48.60062408	48.73202133	48.81076431	53.72377396	48.83732986	48.86796188	39.61006165
3118007	MG	SD	48.60092545	43.76563644	43.79722595	48.82007599	53.85257339	53.84369278	53.03539276
3137700	MG	SD	48.60102081	43.75188446	43.82038498	43.78908157	43.72867203	43.78935623	35.13917923
3137601	MG	SD	48.60108185	48.68213654	48.74164581	48.70497513	48.7307663	48.85509872	53.01039124
5216007	GO	CO	48.60108948	53.73809433	53.78561401	53.81586838	53.88814926	53.92072678	44.06889343
4206702	SC	SL	48.60115051	48.75370026	48.79860306	53.74461365	53.76431274	53.88048935	53.03233719
4125803	PR	SL	48.60136795	48.70672989	48.80728912	53.73992538	53.73679733	53.84642792	52.9944725
4113205	PR	SL	48.6016922	48.68018341	48.75571442	48.74266052	48.76824188	48.81481171	44.07660675
4201901	SC	SL	48.60176086	53.81971741	53.75743103	53.73102188	58.8727417	59.1373291	53.02652359
4116505	PR	SL	48.60181808	28.91310883	28.94539452	28.92555237	28.94310951	28.97029305	30.68554306
4320800	RS	SL	48.60188675	48.73714066	48.84421158	53.84052658	58.8285675	53.98814392	57.50644302
3205176	ES	SD	48.60193253	48.71161652	48.8020134	48.77677155	48.77928925	48.7790947	35.13831711
5203939	GO	CO	48.602108	43.72799683	48.75749588	48.74928665	48.73364258	43.82938766	39.58392334
4200309	SC	SL	48.60211563	53.66968155	53.75608444	53.75759506	58.85051346	53.94314575	44.06462479
3113305	MG	SD	48.60260773	48.65044785	48.76481247	48.73009109	48.78890991	48.88101578	48.52070999
4207809	SC	SL	48.60265732	48.6992836	48.76623535	48.74682236	53.89544678	53.96473694	53.04704285
3522109	SP	SD	48.60265732	48.63504028	43.76820374	43.71444321	48.76296616	48.8816452	57.53733063
4127403	PR	SL	48.60274887	48.70352173	53.76448822	53.80452347	53.87646484	53.92694473	48.55229568
3202009	ES	SD	48.6030159	43.75086212	43.75864029	43.73310089	48.77850723	48.89371109	48.50664902
5218300	GO	CO	48.6031723	48.67102051	48.75127411	48.70268631	48.70454025	48.80310059	35.1126709
5210000	GO	CO	48.60326004	48.72557068	48.75890732	48.71278	48.7008667	43.83228302	39.60943985
3121308	MG	SD	48.60330582	43.71632385	43.77881622	48.76211929	48.76769257	48.7730217	39.61153412
3202405	ES	SD	48.60409927	48.67255402	48.77659607	48.73849869	48.74263382	48.77745056	48.5337944
4313375	RS	SL	48.60410309	48.7317543	48.73910522	48.79545975	48.69865036	48.80037308	48.5430336
3554003	SP	SD	48.60411453	48.67937088	43.82684326	53.7509613	53.8724823	53.92688751	57.5234375
4107850	PR	SL	48.60411453	48.74994278	48.80750656	48.82094955	53.85968018	53.86366653	48.55089569
5006200	MS	CO	48.60417938	48.71345139	48.75881958	48.69775772	48.76186752	48.81452942	44.02056885
4215307	SC	SL	48.60419083	48.76443863	48.82410812	48.78560638	53.81536865	53.94171524	39.58876038
4116059	PR	SL	48.60419464	48.76634598	48.81136703	48.77136993	48.7509079	59.05619812	53.00846863
4113908	PR	SL	48.6043396	53.6578064	48.83939362	48.79653549	48.79734802	53.85279083	48.4994545
4207502	SC	SL	48.60437393	48.76066589	58.83237457	53.77628708	53.82346344	53.89538956	57.49822998
3114709	MG	SD	48.6044693	43.75197601	43.78687286	48.79714966	53.86358261	48.91165161	48.56012344
3203205	ES	SD	48.60458374	48.6961174	48.74940491	48.7055397	48.79405594	48.79795456	48.50019455
4308409	RS	SL	48.60491562	53.74835968	53.87882996	53.77494431	43.80348206	43.84902573	35.13082886
3145851	MG	SD	48.60499191	33.84515381	33.84217453	33.8482666	33.87057877	33.9083786	44.03090286
3108107	MG	SD	48.60508347	48.72498322	48.78021622	48.74097824	48.76628876	48.9025383	44.02117157
4105003	PR	SL	48.60512161	48.77122116	48.74585342	48.76992035	53.85309219	53.95927429	44.02378082
1600303	AP	NO	48.60629272	48.64389801	43.79499054	43.75699234	43.7976799	43.84607315	44.06798553
3548401	SP	SD	48.60634995	48.67708588	43.82503891	43.76897049	43.78121185	43.84521866	44.03553391
3531803	SP	SD	48.60699844	43.71138763	43.75472641	48.68325424	48.78783798	48.82839584	48.52865219
4124202	PR	SL	48.6076355	43.73396301	43.78479385	43.75078964	43.76916504	43.79799271	39.59877396
3204104	ES	SD	48.60769653	48.69122314	48.81829071	48.74404907	48.7426796	43.87866592	35.15233231
3171402	MG	SD	48.60772324	48.72652435	48.8171196	53.71269226	43.81232452	43.83411789	35.15799713
4210035	SC	SL	48.60783005	48.71671677	48.79007721	53.80006409	53.80899429	48.83113098	53.0003891
4312005	RS	SL	48.60836411	58.78813934	58.86969757	58.89951324	64.03961182	59.02319717	57.56861496
3527256	SP	SD	48.60836411	43.74423218	43.78985977	43.73559189	43.72834778	43.76792526	35.11438751
4203006	SC	SL	48.60868835	48.64762497	43.82032394	48.80615234	53.77610397	48.91515732	52.99743652
4202073	SC	SL	48.60884094	43.71880341	43.81961441	43.71815872	38.8310318	43.84532166	35.14498901
4308300	RS	SL	48.60935974	48.72434235	48.80410004	48.76232529	48.79496002	48.83710861	39.5784111
4216206	SC	SL	48.6094017	48.64127731	43.78588867	43.77526855	43.80561066	43.8728447	48.52511597
3301157	RJ	SD	48.61018372	43.69202423	43.77716827	43.76951218	43.76389313	38.87348175	39.60831833
5209804	GO	CO	48.61024475	48.75588608	53.8332634	48.67588043	48.70579529	43.87540436	30.7062912
3526704	SP	SD	48.61086273	48.67887115	48.7522583	48.67943954	43.82580948	48.83581161	57.51185989
3137106	MG	SD	48.61088943	48.72397995	48.78979111	48.73435974	48.73943329	48.77331161	39.58310699
4109203	PR	SL	48.61123276	43.74707794	43.80010986	48.73445129	48.74420929	48.84998322	53.03840256
4216503	SC	SL	48.61170959	53.66213608	48.82367706	48.78438187	48.76086807	43.83369446	35.14319611
3113800	MG	SD	48.61207199	48.62928772	43.82028198	43.73956299	43.74866104	43.76833344	35.11293793
5206602	GO	CO	48.61213303	43.7505455	48.74949646	48.71783066	48.71800613	48.79809189	53.04351044
3504404	SP	SD	48.61239243	43.74547577	43.75053024	38.80161667	38.78822708	38.80764771	30.71215057
3147204	MG	SD	48.61245728	48.75349426	48.78813934	48.6905098	43.82308578	48.77516937	44.04116821
2101400	MA	NE	48.6125412	48.73573303	48.84801102	48.82339478	53.72753906	48.89564514	39.59860611
5103957	MT	CO	48.61303329	53.74265671	53.7720871	53.75763321	53.76326752	53.93257141	48.5369072
3555406	SP	SD	48.61304855	48.67093277	43.78926849	43.80535507	48.80782318	48.86927032	57.52573013
2304905	CE	NE	48.61307907	48.68405533	48.72208023	48.80732727	48.78453064	43.81307602	57.51572037
4213609	SC	SL	48.61310577	48.6999054	48.74575043	48.77016449	48.81729126	53.98967743	57.50445557
3512902	SP	SD	48.61314774	48.70771027	48.71801376	43.76789474	38.84548569	43.82183456	35.11729431
3153400	MG	SD	48.61367035	48.7040863	48.79820251	48.78426361	48.78557205	48.80551529	39.58499146
3118601	MG	SD	48.61395645	48.64319611	43.82781982	48.67722702	48.71737289	48.79738235	53.00537491
4126108	PR	SL	48.61467743	43.69721603	43.74137115	43.75445557	43.73404694	38.80662155	35.1349678
5106257	MT	CO	48.61486053	48.746418	48.72576523	43.80501175	48.72964478	43.86976242	30.71499062
4124053	PR	SL	48.61519241	48.67789459	48.82120132	48.7817421	48.77825928	48.76629257	44.05215836
3525003	SP	SD	48.61525726	48.68222809	43.82976913	43.77268219	43.74303436	38.876091	44.0378952
5200506	GO	CO	48.61527252	43.74143982	43.80355835	43.78348541	43.7772789	43.80667496	35.14971161
4215703	SC	SL	48.61538696	48.76781845	53.74917603	53.74403763	53.75555038	53.91422653	57.54257202
3305802	RJ	SD	48.6155014	48.71610641	48.76246643	48.78623962	48.82146072	48.81766891	53.01456833
3549607	SP	SD	48.61566925	43.73003769	43.83027649	43.79963303	43.74342346	43.80250931	39.59163284
4100806	PR	SL	48.61579895	53.66456985	53.75268173	48.78071213	53.7409668	48.85190964	44.04307175
1702307	TO	NO	48.61600113	48.67114258	43.82415771	43.74716187	43.71445847	38.85105515	30.68402672
4206504	SC	SL	48.61617661	48.72576523	53.74899292	53.7467308	53.82214737	53.88110352	53.01113892
5002209	MS	CO	48.61689758	48.66731262	48.83779144	48.80339432	48.75187302	48.77256012	35.12243271
4306601	RS	SL	48.61711121	53.67352295	53.83755875	53.84748077	53.89228439	53.95716476	53.02388
4206603	SC	SL	48.61731339	53.66911697	43.84083557	48.72391891	53.84822464	53.89719772	53.05435944
3508405	SP	SD	48.61756134	48.6847229	48.72370529	43.7695961	43.7583847	43.832901	44.04911804
4308250	RS	SL	48.61767197	53.68845749	53.82116699	53.78373337	53.86107254	53.9235611	44.06351852
3551504	SP	SD	48.61781693	48.68309402	43.8237915	48.68027496	43.77843857	43.85555267	48.52838898
4101200	PR	SL	48.61811829	48.68214798	48.78061676	48.74880219	48.76433945	48.87059402	53.04922104
3502606	SP	SD	48.61822891	48.66526794	48.84344864	48.80473328	48.71711349	43.78563309	30.70869446
3519006	SP	SD	48.61841202	48.72827148	48.80521393	48.804142	48.8216629	48.83069229	57.49819183
4101051	PR	SL	48.61845398	48.64839935	43.80373764	43.73920822	43.75606537	43.75832367	35.13028717
3163201	MG	SD	48.61856461	48.69114304	48.81825256	53.77033615	53.74224091	53.89167786	48.54255295
3543709	SP	SD	48.6190033	48.66588974	43.84030533	48.69856644	43.80493546	43.88312149	52.99406815
3300225	RJ	SD	48.61910629	48.65361786	43.7386055	43.72959518	43.71648407	38.83026886	48.49071884
3517505	SP	SD	48.61928558	48.64464569	43.7828331	43.69300079	38.83217621	38.85297775	30.70254517
4203303	SC	SL	48.61942673	48.70904541	48.84202957	48.82139587	53.8258934	53.84711075	48.53886414
3143104	MG	SD	48.61968994	48.74200058	48.81344223	48.80108261	48.82762909	48.81383896	44.06913376
3171105	MG	SD	48.61977386	43.75022507	38.77127075	48.68912888	43.74580765	38.88592911	39.58646774
3501707	SP	SD	48.61992264	43.75583649	43.82872391	48.70422745	43.82464981	48.79507828	57.52528
4123907	PR	SL	48.61995697	48.73846054	48.78712463	48.74766159	48.72565842	48.90292358	53.03271484
5104203	MT	CO	48.61997986	48.71733475	48.74078751	48.68984604	43.78185272	43.7851944	39.60193634
3128006	MG	SD	48.62021637	48.6361084	53.76131439	48.74970627	43.79069901	43.86822891	39.60404587
3530904	SP	SD	48.6207695	48.64620972	48.73077774	53.83254242	53.88613129	53.89644241	53.02145386
3201001	ES	SD	48.62104797	48.76675034	53.76026917	53.71151352	48.79558945	43.8246994	39.58916473
3302809	RJ	SD	48.62125397	48.69903564	48.75959778	48.75463867	48.74751282	48.80699539	39.57031631
4215109	SC	SL	48.62136459	48.70953369	53.77324677	48.8114357	53.88097382	53.88661194	57.58008957
4110409	PR	SL	48.62137985	53.65972519	53.79452133	53.85279465	53.85057831	48.90604782	52.99662399
4123600	PR	SL	48.62217712	48.64034271	43.81952667	43.78220749	48.69741058	38.78876495	39.57051468
3514601	SP	SD	48.62220001	48.71073151	48.75927353	48.7751503	48.70400238	43.77274323	39.60057068
1100296	RO	NO	48.62233734	48.76394272	53.81321335	53.79469299	53.85729218	53.90974426	30.72273827
5204508	GO	CO	48.62265396	48.66786194	48.72665405	48.69216537	43.8187561	48.78521729	52.99980164
4306973	RS	SL	48.62296677	58.89002228	63.95256805	63.92018509	63.98102188	59.08142853	53.04573059
5209952	GO	CO	48.62311935	48.77340698	48.85776138	48.82228851	48.80960083	53.9692688	52.98273468
3164605	MG	SD	48.62338257	48.63830566	43.80796432	43.73941803	38.82155228	43.86011505	35.14738464
3129103	MG	SD	48.62406158	53.69690323	53.79492569	53.79008484	48.82774734	43.86698914	44.03886414
4108700	PR	SL	48.62408066	53.65776825	48.8070755	48.67650986	43.80308151	48.80403137	39.60939407
3536109	SP	SD	48.62450027	43.75232315	43.79689789	48.75936127	53.84839249	53.9238205	57.57479477
5200159	GO	CO	48.62457657	43.7527771	43.79998779	43.78108978	48.72213364	43.76792526	26.29623413
4113809	PR	SL	48.62507629	48.74002838	48.76164246	53.7953186	53.77970123	53.85403442	53.06574631
3102605	MG	SD	48.62508392	48.69232178	43.8359375	48.77613449	53.8164711	53.85040665	53.05621338
3115300	MG	SD	48.62513351	43.72603226	48.72651291	48.72105789	48.79517746	48.84111404	53.06322479
3131703	MG	SD	48.62515259	48.74856949	48.79961014	48.76268768	48.78755569	48.84893417	53.05460358
3526100	SP	SD	48.62540436	48.67686844	43.82636642	43.79995346	43.81001282	43.85818481	48.49234772
3536901	SP	SD	48.62544632	28.9135952	28.96759796	33.79364777	33.84524918	28.99248314	30.70598221
3556958	SP	SD	48.62559509	28.92116356	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
3536570	SP	SD	48.62566757	28.91335297	33.85535812	33.83948135	38.78753662	38.80548096	44.05625153
3301801	RJ	SD	48.62577057	48.68651199	48.75311661	43.80774307	43.79332733	43.77993774	39.55617523
3145604	MG	SD	48.62578964	53.68683624	53.80422592	53.79253387	53.84469223	53.90029907	57.5489769
3527306	SP	SD	48.62588882	48.63534927	43.82200623	48.73514175	48.83178329	53.85082245	57.54275513
3109501	MG	SD	48.6263237	48.64205551	48.73596573	48.69549561	48.73213577	48.77980804	44.01979065
5221700	GO	CO	48.62638092	48.69038773	48.77806473	48.71125031	48.77528763	48.79672241	35.15353775
4100608	PR	SL	48.62642288	48.74875641	48.76198578	48.75316238	48.82316208	48.83489227	48.50568771
3151602	MG	SD	48.62691879	48.67751694	48.75456619	48.72550201	48.77626038	48.76742935	48.55783844
4122503	PR	SL	48.62704086	48.76919174	48.82211685	53.84584045	53.80979538	48.85293198	35.12610626
3549201	SP	SD	48.62741089	48.64968491	43.80952454	43.72749329	43.73311996	33.8553772	39.60181046
4117297	PR	SL	48.62766266	53.73551941	53.80246353	53.77415466	53.81323624	43.83573532	35.1159935
1100155	RO	NO	48.62839508	48.69125748	48.8273468	48.75098419	48.79078674	48.84588242	44.02035141
3525854	SP	SD	48.62844086	53.70275497	48.83644104	48.81781769	53.73730087	53.90507889	57.5898819
4215653	SC	SL	48.62861252	58.84217072	58.8489151	53.75037003	53.78037262	48.83266068	39.60512543
3500907	SP	SD	48.62950134	48.66491699	43.83292007	43.78447723	43.78290176	43.81141281	35.14958572
5204904	GO	CO	48.62962723	48.72553253	48.76924133	48.71910858	48.71509933	43.88566971	35.14428329
4211603	SC	SL	48.62976456	48.71818542	48.82518768	53.85243607	58.90054703	53.98477173	57.54008484
4117800	PR	SL	48.62979507	53.67521286	48.7847023	48.71908188	53.75402451	53.84073257	39.56352234
4203600	SC	SL	48.62979889	53.76825333	53.84230042	53.72342682	53.78688049	53.91318893	48.49648666
3537503	SP	SD	48.6304245	48.63796997	43.81008911	43.76092529	43.76868057	48.7790184	53.0140419
3550001	SP	SD	48.63053894	48.73692703	48.79946518	48.74271393	48.73009491	48.79531097	44.01657867
3529203	SP	SD	48.63100815	48.65609741	43.78525925	43.75038147	48.71783829	48.81855011	48.5258255
5007307	MS	CO	48.63160706	43.69099426	43.73139954	43.67816925	38.80512619	38.81002045	35.13320541
3138625	MG	SD	48.63190079	48.67997742	48.73446274	48.68749619	48.70664978	43.85912704	39.59074402
3106705	MG	SD	48.63201523	48.67584991	48.72134018	43.80451965	43.80666351	48.76521301	48.52267838
5203401	GO	CO	48.63205719	48.70350266	48.83823776	48.78387451	53.74580002	53.81374359	48.55858231
3555208	SP	SD	48.63213348	43.75603485	43.78834915	43.73285675	43.72829437	43.76792526	35.11438751
3528403	SP	SD	48.63214493	48.66474152	43.81072617	43.80075455	48.70116425	43.87547684	48.52028656
4122172	PR	SL	48.63229752	38.7608757	28.96029663	28.96027374	33.81603241	28.98905754	30.71687889
3504909	SP	SD	48.63247299	48.76628494	48.84876251	53.71566391	53.87778091	53.8634491	52.98282623
3138609	MG	SD	48.63270569	48.64487076	48.7453804	48.78316879	48.80772018	48.88341904	52.97998047
4301206	RS	SL	48.63272095	48.68516922	43.7716217	43.75037766	43.77523422	43.82892227	39.60233688
3154705	MG	SD	48.63279343	48.63816452	43.82624435	48.71711349	48.73456955	48.88789368	57.57631683
1709500	TO	NO	48.63290024	48.71583557	48.75598907	48.72424698	43.78917313	43.8395195	39.55709076
3133501	MG	SD	48.63291168	53.66254807	53.74998856	48.7875824	53.77573013	48.90157318	52.98293304
3167202	MG	SD	48.63292313	48.72584152	48.79418564	48.78768158	48.83046341	48.86233521	53.04230881
3114006	MG	SD	48.63293076	53.71463776	53.8682518	53.85591888	53.83514023	53.84034348	57.5309906
3127305	MG	SD	48.63336563	48.65852737	48.72485733	43.80738068	43.76305389	43.79704666	39.59990692
3527900	SP	SD	48.63344193	43.75450134	43.81446838	48.70593262	48.81695557	48.78416824	44.01755142
3140803	MG	SD	48.63362503	48.71501541	48.82109451	48.82126617	53.76959229	48.87379074	53.02707672
3114550	MG	SD	48.63389969	48.64988708	48.78954697	48.78872299	53.77161026	48.81068039	39.58370209
4109807	PR	SL	48.63424301	48.73819351	48.78725815	48.71921158	43.79045105	43.81726074	39.59804535
4118451	PR	SL	48.6342659	53.69987106	53.86806488	53.88240051	58.94546509	59.00138474	57.56448364
4119707	PR	SL	48.6343689	53.72067261	53.797966	53.75909805	53.76491547	43.86931992	39.58129501
4309308	RS	SL	48.63468933	48.72496414	48.79143524	48.74544907	43.80384827	48.8373909	52.99507523
4318200	RS	SL	48.63472366	48.71796799	48.7790184	48.81221008	48.81351089	53.90636063	53.02220917
3524204	SP	SD	48.63491821	53.67403793	48.74933624	43.78197479	43.77206802	43.82812881	48.49981308
1720903	TO	NO	48.63505936	48.65857315	48.71976471	43.80498505	43.8073616	43.84489822	35.11919785
1200054	AC	NO	48.63540649	43.69027328	43.71255875	38.81925583	38.82709503	38.85290146	30.70866585
4110706	PR	SL	48.63556671	48.74868774	53.8208313	53.79572296	53.76081085	53.81761551	53.02716446
3520301	SP	SD	48.63579559	48.71442795	48.74250031	48.7130127	48.75203323	48.7926712	52.98598099
5204409	GO	CO	48.63614655	48.68886185	48.73443222	48.70428085	48.7205925	48.81906509	35.12864685
3542305	SP	SD	48.63638306	48.63754654	43.83781433	48.68190384	43.80791473	43.86989594	39.61141968
3536257	SP	SD	48.63663864	48.73776245	48.84145355	53.7282486	43.81056976	43.80817413	35.13627243
2509701	PB	NE	48.63698959	48.7746048	48.79837418	48.81009293	53.73051834	64.13623047	52.98840332
5218102	GO	CO	48.63734436	53.74466705	48.81373978	53.76548386	58.92589951	48.82592773	39.57250214
3168705	MG	SD	48.6374321	48.71164703	53.82440186	48.70942688	48.75157166	48.81348419	53.05728531
4312500	RS	SL	48.63765335	48.73434448	48.8364296	48.77084732	48.7752037	48.82829285	39.59561539
3147808	MG	SD	48.63772583	48.62942123	48.7263031	48.68670654	48.71797562	43.83927917	30.71396065
4124400	PR	SL	48.63784027	48.72882462	48.78091431	63.92076111	53.84281158	53.90391922	48.55578995
4203402	SC	SL	48.63819122	48.74049377	48.76878357	48.7281723	48.73282242	48.86659241	44.0390892
5208103	GO	CO	48.63827515	48.72122192	48.79907608	53.72491837	53.75041199	48.8258934	35.15313721
4206108	SC	SL	48.63848114	53.69853973	53.8194313	53.75666046	48.73822021	48.80916214	44.0488739
3135001	MG	SD	48.63856506	48.64649963	43.80319977	43.76281738	48.69803619	43.87273026	44.03511429
4103404	PR	SL	48.63869476	48.64971924	48.7846489	58.79422379	58.82727432	48.90603638	53.03927612
4322350	RS	SL	48.63873672	58.91994476	63.97841644	48.69592667	38.76153183	38.79862213	30.70202637
4321634	RS	SL	48.63883209	58.80368042	58.92079926	58.95737457	64.03961182	64.09072113	57.5898819
3552403	SP	SD	48.63933182	48.66226578	43.82460785	48.79483032	53.76123047	48.90910339	53.03613281
3507001	SP	SD	48.63999557	48.72256851	48.76541519	53.82442474	58.80701828	53.93633652	57.5615654
3546306	SP	SD	48.64027786	48.68941116	43.78903198	43.7408371	43.7456398	43.82104492	39.58002853
3511300	SP	SD	48.64102173	48.66794205	43.82569504	43.75854111	38.82259369	43.82850647	39.61121368
3551009	SP	SD	48.64102554	48.72617722	48.76433182	48.73162079	43.82421875	43.83374405	53.0333252
3170404	MG	SD	48.64120865	48.69536591	48.80249405	48.81022263	48.8029747	48.87488556	48.48914719
3122108	MG	SD	48.64128876	48.66654587	43.8397522	48.67699051	48.70763779	43.86510468	57.55706024
3101102	MG	SD	48.64152527	48.7081337	48.77245712	48.7325592	48.7442131	48.82161331	39.57183075
3509007	SP	SD	48.64202118	48.70061493	48.72464752	43.76149368	43.80223846	43.87179947	48.53468323
3540309	SP	SD	48.6425209	48.65916061	43.82242966	43.7601738	48.71657181	43.86064529	39.58231354
3529401	SP	SD	48.64266968	48.7052803	48.74452591	48.69844437	43.81898499	43.83470535	48.54219055
3306008	RJ	SD	48.64279556	48.72914124	48.83800125	53.7490387	53.78647232	48.91007614	53.06742096
3300704	RJ	SD	48.64321518	48.67051315	48.74979401	48.78829193	48.8204689	48.84941483	57.52049255
5211206	GO	CO	48.64357376	48.76720047	48.85708618	53.70919037	53.73183823	48.8690033	30.72263336
3169356	MG	SD	48.64411163	48.6916008	48.73590469	48.69313049	48.70782471	48.78752136	53.02058792
4106209	PR	SL	48.64465332	53.74500656	53.74881744	53.73971176	53.79948044	53.88924408	52.98111343
4212502	SC	SL	48.64481354	53.68385696	53.75033569	48.76163101	48.74904251	48.86293793	53.0526123
3108305	MG	SD	48.64493179	48.74893951	48.81191635	48.76793289	48.77854919	48.90493774	53.01947403
3128105	MG	SD	48.64509583	43.66423035	38.83922577	38.79687119	38.78757858	38.8651123	39.60807419
